,total_rmse_1,total_mape_1,total_corr_1,train_rmse_1,train_mape_1,train_corr_1,test_rmse_1,test_mape_1,test_corr_1,total_rmse_2,total_mape_2,total_corr_2,train_rmse_2,train_mape_2,train_corr_2,test_rmse_2,test_mape_2,test_corr_2,total_rmse_3,total_mape_3,total_corr_3,train_rmse_3,train_mape_3,train_corr_3,test_rmse_3,test_mape_3,test_corr_3,total_rmse_4,total_mape_4,total_corr_4,train_rmse_4,train_mape_4,train_corr_4,test_rmse_4,test_mape_4,test_corr_4,total_rmse_5,total_mape_5,total_corr_5,train_rmse_5,train_mape_5,train_corr_5,test_rmse_5,test_mape_5,test_corr_5,total_rmse_6,total_mape_6,total_corr_6,train_rmse_6,train_mape_6,train_corr_6,test_rmse_6,test_mape_6,test_corr_6,total_rmse_7,total_mape_7,total_corr_7,train_rmse_7,train_mape_7,train_corr_7,test_rmse_7,test_mape_7,test_corr_7,total_rmse_8,total_mape_8,total_corr_8,train_rmse_8,train_mape_8,train_corr_8,test_rmse_8,test_mape_8,test_corr_8,total_rmse_9,total_mape_9,total_corr_9,train_rmse_9,train_mape_9,train_corr_9,test_rmse_9,test_mape_9,test_corr_9,total_rmse_10,total_mape_10,total_corr_10,train_rmse_10,train_mape_10,train_corr_10,test_rmse_10,test_mape_10,test_corr_10,total_rmse_11,total_mape_11,total_corr_11,train_rmse_11,train_mape_11,train_corr_11,test_rmse_11,test_mape_11,test_corr_11,total_rmse_12,total_mape_12,total_corr_12,train_rmse_12,train_mape_12,train_corr_12,test_rmse_12,test_mape_12,test_corr_12,total_rmse_13,total_mape_13,total_corr_13,train_rmse_13,train_mape_13,train_corr_13,test_rmse_13,test_mape_13,test_corr_13,total_rmse_14,total_mape_14,total_corr_14,train_rmse_14,train_mape_14,train_corr_14,test_rmse_14,test_mape_14,test_corr_14
Texas(E1),1723.6985677136886,26.20066891692492,0.9134655354477457,1481.448006843043,25.753088930014513,0.9334466293572767,2417.869913120966,27.85792454413375,0.680496739561876,1973.5082894575996,27.62973631538637,0.9025463710297543,1715.0544026360114,26.74441153953568,0.9219557575309206,2724.813382059691,30.907830755698416,0.6892474409340752,2250.0068108712726,30.077762078418758,0.886605218772145,1989.1673730736075,28.712157559607437,0.9059538185800791,3026.0157378902554,35.134189621044456,0.6565670133365101,2495.1049709190506,31.322455174570095,0.875589122633866,2173.4280785142537,29.597401568757135,0.9002530444866699,3433.091416967631,37.7098158231208,0.5832257654649798,2694.7795287993877,32.37009357406706,0.8712010425902019,2313.9721873903654,30.36912286115149,0.8994210735649821,3784.740233248529,39.7790932408085,0.5652392196620557,2909.264907571231,34.08990193722736,0.8634106890510437,2490.444978413862,31.794521593626655,0.8933601806252123,4103.353152630811,42.58901293920837,0.588065117919178,3160.16492292357,36.36490558213108,0.8467184312504468,2702.572024698756,33.892983913446585,0.8808221495292718,4463.18900957952,45.51769662563855,0.5568073563472796,3409.697258844096,38.16207165613155,0.8264179386347079,2900.5367534543593,35.802046072665405,0.867449495642197,4850.003107570687,46.90054476247914,0.45114265642509993,3842.5926423868304,40.77461555670272,0.7451296076144726,3104.270486788585,37.0295062851982,0.8529230689034537,5810.057262385934,54.641641778219466,-0.006613845826680925,4065.3241799326975,42.14907051187929,0.7258623132201892,3281.934176792306,37.959512674679736,0.8414324122392461,6151.3219054234505,57.661757638807366,-0.08381874077783058,4250.122271908693,42.96644992493832,0.7141648401658689,3463.2023884697087,39.09929521724822,0.8305930034299415,6366.952780876094,57.28537411287189,-0.08834609543914028,4429.652875018186,43.54448339386529,0.7033567250718586,3603.5601191035807,39.56424953532814,0.8247082576458067,6647.828422766676,58.2821060592596,-0.12664385815354157,4634.110861056165,44.81570883763459,0.6875291413756978,3791.872309273102,40.56604914100547,0.8121050108337238,6910.275595235974,60.550935281909936,-0.1447920626673357,4845.934006671676,46.364204236284884,0.6697264905587333,4012.804449280121,42.27375227592708,0.7928011000055765,7128.1686268287685,61.509931765177306,-0.11854961327909992
Texas(E2),2583.2996759993785,128.19640278743952,0.8836942026973748,1910.0824443197762,150.8907302991271,0.9253358127654433,4227.788471292304,44.1660549738935,0.6306687532734012,2833.413266379847,121.43637864961386,0.8711052606131848,2079.8578433448415,141.4381381788794,0.9165056207321318,4662.316914980158,47.37580958179278,0.6955204826961067,3054.7175720437385,108.95441546960257,0.8594486045742488,2274.501218245626,125.1732037679055,0.9054455013187611,4972.61788670355,48.90106420291319,0.7004650555261439,3257.1591406026464,71.33047495394005,0.8495262156423953,2421.297441871604,76.88265890038785,0.8998414787109785,5308.823781059949,50.772388449525195,0.664856182263705,3421.5306181107903,42.75053252617636,0.843812896070314,2528.221728236343,40.057016927223884,0.898070886380604,5602.375674706755,52.72382001418955,0.684145361377076,3603.353098811542,38.82552553550723,0.8324899891286007,2663.8230706009,34.55795397116106,0.8912488007639399,5898.000369730399,54.62707430078897,0.7034390900864534,3800.805639642797,38.3244392284966,0.8155944691574821,2816.908842986931,33.45271036938898,0.8800791943372644,6209.264779845766,56.363002841949125,0.6757573646946278,3968.295213516869,38.51976610032065,0.802122499529442,2920.0105726957045,33.30824186589771,0.8736805083438396,6517.992938188834,57.8164909683191,0.5820893166111458,4203.495909204907,38.635889957630134,0.749360810048404,3018.4486294214685,32.551832510924896,0.8682129764809083,7025.552485374266,61.16334590894413,0.13233247063117728,4352.91030722965,38.36203645317136,0.7380143442887863,3090.8175776764606,31.800535840981702,0.86584052467269,7330.314869078583,62.65732250371149,0.05224804874383046,4475.329256244491,38.425625333208295,0.7311794210826739,3186.63621816665,31.80971930744142,0.8607479497558596,7522.550632352253,62.92235845564239,0.08037580482689158,4602.195841922185,38.49427302860023,0.7212859708738514,3246.909491382142,31.609233493920847,0.8585426765799352,7782.593592794563,63.987527521872586,0.02011087601751075,4750.930284531199,39.02833077533897,0.7048540687877044,3373.7622777131382,32.012855136927385,0.8459404953486498,8000.0703708416995,65.00455138243055,0.0020329472597128157,4890.446907137291,40.144056824542574,0.687966313361825,3506.6260414494486,33.23712147529482,0.8305110306974854,8181.811662378985,65.71838500959511,0.03979767324781882
Texas(E3),1778.2074240354473,27.36105968016934,0.9086433844538524,1467.3895334659985,26.457659229999734,0.9332606349902062,2626.265337158298,30.706082968635183,0.6786096679368193,1922.9538655844594,29.291031284816306,0.8975988417207984,1579.5052757323976,28.374979870011135,0.924514855114057,2855.1334305631503,32.68289733423006,0.6796490020039256,2073.06058870699,30.900127678116103,0.8826389576776773,1698.26344496779,29.564964497425848,0.9140687719518903,3087.2774228468256,35.843839995807045,0.5944908802657836,2204.7381363718587,32.13960245005526,0.8721641345767306,1753.0241208423176,30.62406893578457,0.9111588238811726,3388.285082633489,37.75117248938188,0.5188338593904616,2317.276284477985,31.81452074121397,0.8666254568932646,1780.8782954991366,29.64809033852945,0.9120464554439809,3675.4871120969715,39.836168448451254,0.5007660773081856,2468.1755498129996,30.98300564271799,0.8565197212628202,1866.2064359533272,27.927964016999603,0.9069710123803664,3968.9859469375683,42.29491652713471,0.5238590782070512,2658.0793020368124,30.252379013059016,0.8398347817082841,1988.8900753685991,26.268483087757826,0.8975238566331929,4310.41610501319,45.00356122295803,0.4961107551236283,2836.7054655831666,30.863503172634072,0.8236265216368226,2081.369801295854,26.6444974885863,0.8913667174572611,4669.227901097777,46.485226921675824,0.3872687326272694,3247.3338998986014,33.09179056161142,0.7488057426362174,2174.0441886487374,27.117433406295604,0.8856210925678031,5664.8149303227965,55.2130589475105,-0.10133672008720557,3389.6123989592925,34.20670938359647,0.7362109573594281,2243.745243247903,28.034556322013888,0.8825013674589572,5949.009373058271,57.06035720621308,-0.1589650830606921,3509.2601289775994,34.921160640761116,0.727266950708726,2339.7241131709893,28.86529293794149,0.8764488008617817,6135.438561748128,57.34423835120139,-0.16118636828376834,3615.3859277946817,34.08769166097401,0.7204143017735356,2389.2370592036364,27.610511540727412,0.8754607120816847,6350.778884908532,58.0707639981033,-0.17628690422155027,3747.2559141752317,33.97668157154826,0.707574280061218,2506.4995869030035,27.070490007398206,0.865247912750339,6540.078670650566,59.548255741509315,-0.16694472378176667,3884.149404641086,34.492175289822676,0.6920705899836403,2645.7734225618806,27.492035446154684,0.8506647370111895,6710.329388325571,60.411612008269024,-0.14388730625807133
Texas(E4),2649.0110550313366,27.41351218397688,0.8828811602020015,1961.6373697104139,22.684175900821227,0.9246737587329789,4330.358779220391,44.92483842160727,0.6495282501101663,2710.5966004246293,30.574249435328447,0.873702492309063,2025.3548032788226,26.43543049441212,0.9158826659576403,4400.4102972554265,45.89906551385644,0.7095175937429538,2790.03645473114,32.442554640105826,0.8617475484453027,2109.657098754144,28.778719246048162,0.9051600284364894,4486.403855965571,46.00864785594096,0.6749117085281202,2909.4481656114817,32.964524995680144,0.8511002854931176,2165.2837151294543,29.054948635552215,0.9011461734153159,4737.922006187443,47.440523950748435,0.6058313151918859,3036.224509529272,32.517618981853325,0.8450342704742837,2209.810754358665,27.904721301549422,0.9011492819251427,5027.060836715622,49.5978076900056,0.6218344383807372,3215.288287751008,32.19227957705576,0.8326180286717987,2316.5907076071094,26.853774532807517,0.8949497851182368,5361.530976297173,51.959176632785706,0.6530487340477874,3421.8709653589253,31.625039044071052,0.8151098525659959,2454.4420560573108,25.556276906013647,0.8849298997037597,5723.5261332461,54.09586101471607,0.6244059079908163,3600.395077140412,32.550517699511076,0.8011257472020586,2552.029038833216,26.283721949538503,0.8796295511400183,6070.028777568562,55.75459926022032,0.5045892613364904,3878.729523910084,33.86289697724975,0.7448297826045074,2656.5747517117225,26.80599592461742,0.8738062929715997,6679.7153278337455,59.99250357753698,0.018064375357655316,4028.880330548866,34.925604165497006,0.7330242856202069,2739.4050179501774,27.788077502744745,0.870100618052392,6967.592917052181,61.353743430282414,-0.048007636025317976,4154.250750728211,35.508075345492664,0.7244440452975694,2842.2981001718554,28.391925220000047,0.8639022646078381,7158.591256974836,61.85706364799234,-0.04762486172850114,4267.453046660009,35.618735986285905,0.7166770331347129,2893.6015311622186,28.251863219104813,0.863082396853684,7391.832001372686,62.89607569179425,-0.0840219820156597,4400.443640970463,36.14379142836468,0.7031446338559538,3005.699991209716,28.633595195190882,0.8530745563632691,7590.231085414148,63.95181531876493,-0.08295387842798937,4534.933185211467,36.86329894583924,0.6867307321656909,3128.8938144820704,29.341179412134032,0.83972669870297,7775.8999204543925,64.71547127334236,-0.07771506676529634
Texas(ESB),1974.0604793148611,28.399902672520916,0.8987293964373448,1663.8592497808247,26.30228525943575,0.9268404616804335,3259.248122887549,40.90170245450853,0.3456321709775236,2128.4559570004503,29.147166882137583,0.8872714830183422,1794.9169472799042,26.725925609186746,0.9176105237569926,3511.3485050488707,43.577764868924575,0.4182528400111127,2273.1711827154695,29.393433124492525,0.874010619298758,1920.676663226199,26.834848738169615,0.9082198403841362,3738.719724487959,44.64259606697703,0.2255414030702494,2405.1917068411117,29.24532027224761,0.8635625150687442,2019.1815471330156,26.419694719631202,0.902427187744638,3995.4663287094495,46.08604856584138,0.03331298338838487,2511.3142051836326,29.1029785311612,0.8576507314089437,2149.750674863069,26.244266102650577,0.8933992697546663,4043.626421015059,46.140904605084486,0.17958382915738552,2647.6121335107073,29.484550396812566,0.8466714987719033,2265.6060604539525,26.32673419537315,0.8851513184064078,4265.682826003813,48.30513495739153,0.22582091277477448,2811.5472089844075,29.93943465624816,0.8297432873855529,2398.6245461231742,26.489776850106367,0.8735278102539179,4552.705762406034,50.49939518085323,0.10285027943531254,2953.4075043181247,30.578178701673846,0.8149500112840017,2520.786894236811,27.07194968849341,0.8627920856342799,4778.847333425251,51.475303620229276,-0.09217535191313506,3273.386491090018,32.11608719316858,0.7515373428702183,2657.4351469813255,27.637759691523478,0.8500049266760421,5699.782502473129,58.80691910297345,-0.27869553442862716,3388.8321482269625,32.7278577320196,0.7396590069891336,2767.52032020012,28.180983466429442,0.84032705767928,5855.020954823911,59.82722835493697,-0.32938515025981996,3479.0213833644675,33.10895315453533,0.7318806959307969,2854.5707272449695,28.64533150843779,0.8333926260496382,5972.895750833486,59.71213816527663,-0.314009622331763,3566.886858605853,32.74529530682709,0.72346934733533,2985.341348839184,28.336994063743155,0.8189294928057683,5952.543864971676,59.018770715607374,-0.24658516573053968,3680.612260847938,33.065435486177265,0.708740531261375,3109.7541459256004,28.55014690686806,0.8036189255277506,6053.913427168935,59.97655541886009,-0.2372786278860242,3793.230884997237,33.61339001596837,0.6924850129812946,3221.2878007681834,29.03705429657593,0.7882930675324099,6188.663590626831,60.88835090354727,-0.1992325225612386
Oregon(E1),49.80045008442425,27.87157069286419,0.9020214228462405,48.02414300377858,30.518748651966664,0.9158248862313485,55.888197162671254,18.069857709160445,0.5261468337802234,52.85400702474029,29.167374998254285,0.8935925046370526,49.26258379258924,31.53324123041994,0.9123549129853941,64.43205472352116,20.407275706181434,0.47023928527440223,56.036436727039984,29.4895895185447,0.8874508189036017,51.45897651976327,31.706520156519076,0.906319778153351,70.44160159670442,21.280954453612512,0.5063819430622315,59.35361562605061,30.513337803325697,0.882008816935925,53.873537504087665,32.538327106903175,0.9006822919293764,76.29125233638351,23.015404436025324,0.5187410987718679,64.02514698556173,31.204434230264695,0.8713471785122765,58.015949527535994,33.19291222958862,0.889592501294358,82.550996352015,23.841691367903124,0.5379294392765313,66.97353071569948,32.19040367031762,0.8676617366695735,60.23565294743049,33.92566048210707,0.8858981047408496,87.51636475434908,25.76526358342158,0.5353470399645033,72.0044558719558,33.691496888765094,0.8541127355681617,63.916878127870255,35.479766164577505,0.8764760893878656,96.20253527668328,27.0700674080543,0.43102830176885487,76.9574962170323,35.1892946857871,0.8405551025086548,67.12307593213376,36.790962928469824,0.8687246362050891,105.68347435059594,29.25879335477267,0.3231041717261584,81.75546450894532,36.093346920150935,0.8275768778383199,70.33971849607565,37.35062695102128,0.8606859590951123,114.51150399780954,31.438012751793178,0.22490729606592552,86.40845372115504,37.87807786582176,0.8129706536138206,74.0277029415183,39.30702292042071,0.8506824662135649,121.74224234970958,32.58711915014453,0.06930357969345495,91.41465644607482,38.89003664249055,0.7981284194661236,79.91452741280042,40.402911100939335,0.8310788681420114,125.10836558306517,33.288312296342355,0.15719095782277034,95.40620836082454,39.575591769119555,0.7866289537757719,83.40924946905675,40.704570010823566,0.8220838783747971,130.5585570633826,35.39532098226958,0.06733642488311779,101.37712778776655,41.10169342038114,0.7621621637103829,89.19163106379754,42.0892075665385,0.8022301932795279,137.3886663368311,37.44522212244713,-0.03114799010761643,105.75295101165709,41.65422684155885,0.7493315760010059,92.21431658002477,42.538494596680316,0.7952695717205295,145.28487316557573,38.380046234757806,-0.1437042702092359
Oregon(E2),50.55011204521499,25.00534373353902,0.9031864886517889,47.288235781937665,26.593230464112843,0.917381703126055,61.130857358873676,19.125871244657553,0.5179284712742297,52.40391409288536,26.801442920254416,0.8951684224409858,48.02966748360718,28.48656572382533,0.9152622073420206,66.12749961678655,20.56193416108642,0.4627074305472016,54.038869402803776,27.48828249971234,0.8898850487013171,49.166117537317525,29.24657860506884,0.9112992571470365,69.15388678490619,20.97783475825721,0.5094050641094165,55.810033812650644,28.881056941575288,0.8853295295021502,50.288213273105804,30.660633967841395,0.9073089077595289,72.69118614549701,22.29181227675215,0.5462588266789756,58.566149105750824,29.321355237947177,0.8779604432798365,51.986329185843175,30.879689034346065,0.9023024698048415,78.25213597351075,23.55130847830803,0.5593492546729059,60.79657500768121,30.02886296762652,0.8728242883925131,52.84630291267889,31.335073326205947,0.9001802541916816,83.91415295743361,25.19235434261622,0.5061361205107948,64.59481447729596,30.99023195082115,0.8603440389176114,55.06070558250433,32.1681967520334,0.893093062964787,91.63277650103382,26.62857849768389,0.3788282802789724,68.1855685691063,33.06228974549826,0.84835101628922,56.95379814828656,34.230403544379065,0.8870809965623188,99.26507980047452,28.737111625317997,0.2798413109166348,70.9771540910486,33.571768625965895,0.8402078478146313,58.35862347454583,34.49711886898435,0.8841860177239751,105.26475632087056,30.145471780194843,0.21312083747326732,74.16878245588009,35.66230083261515,0.8272241951522937,61.17028930766504,36.84231098086625,0.8733791464422868,109.6121238061767,31.293074067469217,0.09814567334166781,76.99075682463206,36.272022468627455,0.8170720468158046,64.30301032410715,37.38421234524576,0.8612420950713521,112.09553924691176,32.15391400655426,0.17082586324453214,79.02574079513286,37.010828841944175,0.8087235040947512,65.96568887587105,38.06032942730284,0.8550035887428578,115.13682839023993,33.12484018804866,0.054550299218711865,82.44527970702345,37.353218844803486,0.791773558337095,69.03070457977864,38.15778002285398,0.8422094807916657,119.67064842033555,34.37416799634624,-0.08486690759578343,84.49285221758223,37.538586216873085,0.7817035951137071,70.33475273411972,38.24580899313987,0.8368686770581925,123.51358516185235,34.91995053177712,-0.21273945488922885
Oregon(E3),50.091950307181385,24.06170680320189,0.9007245405259823,45.822859451801705,25.25258272284081,0.9229018826308405,63.44561132521073,19.652247316971273,0.4818530729133637,53.60505782442144,25.579499974341708,0.8910181108942241,46.588723961994255,26.453706847867014,0.9205659998115167,74.00321880925355,22.34257182101826,0.41337729257537037,56.62134871158828,26.572119304336024,0.8858238298752982,47.68036817902874,27.29803632118375,0.9172857301098262,81.60250091867297,23.884264404116028,0.46713783126189307,59.62728058245878,27.771025934590693,0.8808457462939113,49.33336361847579,28.312094880244064,0.9127198287416471,87.79795996993802,25.767608487171458,0.5075731986526922,63.31364338618849,28.021356187395458,0.8724784205699125,51.74311057514539,28.142306856893423,0.906410715250441,94.54050382574542,27.57351181655166,0.5245983969030611,65.61422571298009,28.91134616996091,0.8686444245975156,52.6607128147571,28.877786355699886,0.9051524119010375,99.89018143039915,29.03560818492741,0.47481377404904573,69.22435065238386,30.982195112923755,0.857995620904387,54.67170607960865,31.237416376953618,0.899977680358537,107.08893623800523,30.037186648813176,0.3467254503558226,72.31781450168123,33.34398301972565,0.849134884111862,55.90567384055193,33.76842253052112,0.8974632251993744,114.11360589361018,31.77240969596943,0.2592156169049964,74.90817094134786,35.86935428682599,0.8422455746867417,56.78427928834019,36.600195627011644,0.8966331070358052,120.2030353934793,33.163266081273704,0.19352899819880498,77.2568242892437,39.43704977930573,0.8341699307160595,58.63262921699795,40.90345460897243,0.891286246435082,123.85287335885597,34.007388653242536,0.0733162506390917,79.44660485758244,42.765272725832766,0.8276951628975574,61.222892190936214,44.95077782615693,0.8830234703174443,125.71283661309533,34.67299708409192,0.13547308854802007,81.03603563417745,46.23670843806676,0.8218435503268191,62.575412137472654,49.198263036170545,0.879347876418429,127.99720609650625,35.27095222346625,-0.005830948954296658,83.72477762532591,53.56008170066754,0.8089166539415998,65.08506836146125,58.24949873189455,0.8709252711213931,131.45452616758968,36.196564585043205,-0.16431459154598588,85.29793811717288,62.31589097433302,0.8024528922871583,66.10924754502282,69.32702382472367,0.8681786122045355,134.2878299694431,36.355750420183895,-0.27201102643125924
Oregon(E4),61.79676579891047,25.801965353013067,0.895359085073148,51.21171401355697,26.004833760444,0.9163192315047937,90.81858564482366,25.050803952525563,0.49438293425562185,68.64486818850074,27.769155047050724,0.8858572497374574,54.055619269002044,27.393083255863704,0.9139586708759325,106.49110520719158,29.16163708468916,0.45699581891360824,74.29090939598242,29.050486358541306,0.879595221281392,57.18077252894938,28.31427753183975,0.9103306632515179,117.6790690412607,31.776448770922745,0.4972116153649548,79.20860990420591,30.584955896450655,0.8737162351794379,60.39777006015205,29.670795812839774,0.9055816766629348,126.48209568473781,33.969818908739605,0.5282926451517924,84.0118399716926,30.976336132428006,0.8659888556861142,62.97203806979039,29.569949916171844,0.9017723479623184,136.04646485348673,36.18376617640352,0.5246011220445416,87.45454795050951,31.741702078484334,0.8613348127232585,64.76073801654428,30.275554760785706,0.9003619398519772,142.96401529286453,37.17040971428736,0.47088259793340104,91.71258889083963,33.13429382773368,0.8509375876196831,67.06314146498922,31.714943812332237,0.8957794829187579,151.33602507937076,38.38972496584173,0.35531052020922005,95.57138907090751,35.238822998372825,0.8415706387596084,68.65248487987449,33.96140945924254,0.8930920526112253,159.69510704914427,39.96870556217951,0.27406038388452364,98.75268106265344,36.189755922168374,0.834923358862147,69.12983593916826,34.56334161391044,0.8929812140582949,167.82793821175002,42.211884577069384,0.22882198784172664,101.5332409687362,39.3527010355528,0.8260991722674502,71.62315497599324,38.57753346407284,0.886455477481595,171.7141537970773,42.22291609751912,0.10966421804281726,104.33466514135648,40.868377461369334,0.8194063993661684,74.62122366607159,40.30508952514475,0.8783982864338663,174.85553009616996,42.95406522522791,0.15766224237504584,106.03135951703065,43.05843956440913,0.8146013723779849,76.37590261518177,43.14659388408437,0.875089160494197,176.83874212005446,42.73203032669271,0.032060347414778326,108.24516358180057,43.83683435552434,0.8036996165724689,79.14594098101878,44.05815111106951,0.8679050123571093,178.62702573537234,43.01736420661389,-0.12299066612379198,110.29992960160298,47.12543957004719,0.7976237314868642,80.41256932147016,48.13694214693322,0.8657659205906386,182.40363016717401,43.380146244820544,-0.23491217619262064
Oregon(ESB),54.50331466223567,23.85715609757193,0.9027381836152459,51.80979370456008,24.345789115549323,0.9136825161681035,68.39076369307341,20.944903310426668,0.37173443073660584,58.53925616537014,25.319444361139006,0.8936357321253052,54.14662587071373,25.49876665395432,0.9091827770587251,79.85592984179094,24.250683495959688,0.23651305408629708,62.0541748609496,26.113950382310314,0.8884676724775514,56.4535473533319,26.055673694028787,0.9060837932184291,88.35427305290847,26.461279444468154,0.2730418165794798,65.43197840776568,27.40536606085987,0.8837031608003185,58.27175702181133,27.086614018810174,0.9045835474070633,97.77725065038535,29.30512823147603,0.22189135706467647,69.41166215383483,27.847864866853065,0.8757492963793534,61.73837183780491,27.29210456829857,0.897132296234762,103.99922339218385,31.1601962462379,0.28051066455938284,72.10902348451582,28.46863602593596,0.8715977513419737,63.570553580678556,27.801761532977043,0.8951572427496858,110.0197588640158,32.4432080039711,0.18343804449542894,76.07667602044984,29.15881184487375,0.8604741334645905,66.85244441567947,28.490574857358407,0.8867501962174644,116.81349255002854,33.14150429046515,-0.009590648296441462,79.61057013266017,31.08077879322383,0.8507479239329087,70.55414111939272,30.624425175863685,0.8761893843541225,120.17978582710676,33.800646352690265,-0.024310515399965597,82.49093978738733,31.630695373850727,0.8436762202640836,73.18390172060516,31.12285015101346,0.869277220975904,124.25791860360115,34.657452901960816,0.020499303910893784,85.0983509327279,33.070700585490854,0.83427869972814,74.94523496888907,32.59536472647481,0.8639237733087992,130.10141509437517,35.90370230522644,-0.21575920765393136,87.58672718223643,33.54404814236865,0.8269496822774256,77.0083195439675,32.95512301064428,0.857641687582889,134.34548610047665,37.054041927445894,-0.16272997145931115,89.16294340299783,33.745659435853156,0.8206919200000872,77.81594560890106,33.06181674015753,0.8558916608175263,138.71732633145544,37.821361902199094,-0.375090811340656,91.67310557557536,34.58798346687888,0.8069069168652115,80.56602729910924,33.962812583003334,0.8457165047283312,140.73335259022582,38.314001934777174,-0.4300217711481328,93.27717039997646,35.2079168954054,0.7997957586893313,81.95696212040602,34.71899225656998,0.8402106551178422,143.25991871293547,38.121907742864536,-0.5596211404528422
Florida(E1),1515.4846414158496,32.55865025171871,0.9185210988526372,1457.237822444085,33.515089439189474,0.9368653115356319,1714.0077877300964,29.017240287299924,0.652229295572751,1741.6088898647563,34.64056535976447,0.9068757623952993,1634.2854363435931,34.95151955338368,0.9282984251651053,2091.587317924536,33.4891944266339,0.6139749919645768,1974.0662833678205,36.78265141357654,0.8947819931921793,1838.4477229387546,36.92996911842458,0.9187689314146861,2410.686927723997,36.237177749679724,0.5791522503517037,2201.3616274254905,39.753631128030435,0.8806068248368254,2069.0718631731074,39.908320562592955,0.9052284259263256,2633.9662169564926,39.180862140596254,0.5889238814546899,2390.935214162025,41.64305920110761,0.8678498605046848,2250.588453670261,41.66537561389064,0.8940024524670876,2851.06930807675,41.56042815918127,0.5882081749305663,2573.4098580900577,43.90177286122253,0.8528333889341444,2405.318209581303,43.73788963689423,0.882767103351302,3117.87841225052,44.50858371887054,0.5536078403182634,2767.1559715349695,45.91253167836665,0.8327118737867679,2578.213796456079,45.83542422436488,0.867593064693239,3375.9080605319486,46.19803765669754,0.4579883701247883,2975.683358123444,48.41656063092161,0.8072086026554542,2776.5799862274484,48.49751379299561,0.8467526249525454,3618.753714055145,48.116815138917886,0.38433960650935295,3155.323917086346,50.37197659021756,0.7843295945259938,2938.707902507342,50.38336066317042,0.8285688201270516,3852.775212874418,50.32982475252721,0.3409505238963754,3315.638310067229,51.98551285014711,0.7624560784872255,3105.7661680087263,52.15762413452497,0.8085369966101079,3997.936122877924,51.3482359323156,0.32002010023628774,3469.007417672828,53.15140448856973,0.7401261894827886,3287.1100621852042,53.447794918976456,0.7849023660133986,4072.387200393252,52.05395884084758,0.3683471369430795,3621.3158882560965,54.66952739099289,0.7164272557774704,3454.112090736247,55.13468929459967,0.7614837303112204,4182.626966895769,52.94717115331375,0.398355204099524,3767.701948501641,56.19490439359601,0.6923630341762737,3613.2559680470818,56.69754674313364,0.7377775460782944,4291.445943688687,54.3337692074702,0.426376689788409,3940.530247354645,58.452543562470325,0.6607171957991512,3785.08194068267,59.30739482475872,0.7100472961570771,4469.28156719057,55.28728348318626,0.33281222519977216
Florida(E2),1886.340692070076,97.15556248892912,0.8989756117475641,1445.9546962114919,111.7580671367972,0.9414004344806233,2998.6636086600433,43.086829063039126,0.6580561944846621,2145.3224679565765,114.89901880546516,0.8774576010534895,1555.5538484619615,132.81455865670685,0.9340142712841828,3561.4817455572097,48.56310097789452,0.628166490205804,2379.873599926134,135.33005390005272,0.8608378115401206,1677.6743761860823,157.88171484564683,0.9275102135087886,4026.6071270875686,51.82795796636637,0.5847207834857787,2609.90731707052,151.52269118276897,0.8463554273849844,1847.526242114662,177.72268291137166,0.9182129270964879,4403.904376269579,54.5119109984831,0.5975093787556458,2815.5804088341984,166.11610634229243,0.8338626578670919,1962.9792636284014,195.63632763685405,0.9136572890085891,4797.193405173535,56.8115031705373,0.5710211358699804,3014.3426651288314,180.850041930913,0.8194989115358134,2037.900043627679,213.62544585581298,0.9113026208654901,5229.964404196361,59.49246523601288,0.5182795688347771,3209.2917259548663,189.50370135667794,0.8020734572264218,2132.5499524353236,224.06805786485373,0.9056346344840654,5621.094186230527,61.522165096675685,0.4098247395074392,3401.463885652348,202.36262313205077,0.7822694260696406,2226.949815128405,239.77432205497445,0.8983903057727481,6003.934727264497,63.8382244174414,0.3374267936565526,3575.8448656468604,215.05533085761778,0.7637955770282124,2291.45809698022,255.21091974140552,0.8933764502409175,6378.8567194572115,66.37112336899862,0.3219654548076443,3731.8158619429714,217.7876976203226,0.7461762693839092,2393.5355458442637,258.3157407696002,0.8838223508540592,6654.255974233484,67.72440271624052,0.3114607577556442,3871.9783439533244,219.3292169378967,0.729848141119795,2514.0138449274436,260.0275180653468,0.87144294305584,6863.080323714224,68.63550735787874,0.36760615055373874,4000.05316082191,232.62476095537025,0.7142342625548003,2596.088017479289,276.6386016231935,0.8628776641795616,7091.561029899869,69.6545941582953,0.3666878658183601,4121.351314724188,229.2087489398258,0.6979250934952458,2679.7744187806857,272.06996259726697,0.8533889234852056,7299.870825516456,70.50641728930043,0.3313997799963649,4243.496666025979,236.8930459862512,0.6789722612505783,2768.6491838307397,281.60448518960015,0.842179128351662,7503.33551156554,71.33987920628341,0.236676723660681
